0.0314159 -3.44424e-05 -0.0139565  
0.0942478 -3.4322e-05 -0.0417232  
0.15708 -3.40838e-05 -0.0690559  
0.219911 -3.37325e-05 -0.0956819  
0.282743 -3.32752e-05 -0.121352  
0.345575 -3.27208e-05 -0.145848  
0.408407 -3.20794e-05 -0.168987  
0.471239 -3.13622e-05 -0.190626  
0.534071 -3.05808e-05 -0.21066  
0.596903 -2.9747e-05 -0.229024  
0.659734 -2.88723e-05 -0.245688  
0.722566 -2.79677e-05 -0.260656  
0.785398 -2.70434e-05 -0.273959  
0.84823 -2.61086e-05 -0.285648  
0.911062 -2.51716e-05 -0.295796  
0.973894 -2.42395e-05 -0.304487  
1.03673 -2.33185e-05 -0.311816  
1.09956 -2.24137e-05 -0.317881  
1.16239 -2.15291e-05 -0.322783  
1.22522 -2.06681e-05 -0.326624  
1.28805 -1.98332e-05 -0.329503  
1.35088 -1.90261e-05 -0.331514  
1.41372 -1.82483e-05 -0.332749  
1.47655 -1.75002e-05 -0.333292  
1.53938 -1.67824e-05 -0.333221  
1.60221 -1.60947e-05 -0.33261  
1.66504 -1.54368e-05 -0.331525  
1.72788 -1.48083e-05 -0.330027  
1.79071 -1.42083e-05 -0.328171  
1.85354 -1.36361e-05 -0.326005  
1.91637 -1.30907e-05 -0.323576  
1.9792 -1.25712e-05 -0.320922  
2.04204 -1.20764e-05 -0.318079  
2.10487 -1.16054e-05 -0.315078  
2.1677 -1.1157e-05 -0.311948  
2.23053 -1.07303e-05 -0.308713  
2.29336 -1.03242e-05 -0.305394  
2.35619 -9.93756e-06 -0.302012  
2.41903 -9.56954e-06 -0.298583  
2.48186 -9.21913e-06 -0.295121  
2.54469 -8.88544e-06 -0.29164  
2.60752 -8.56757e-06 -0.28815  
2.73319 -7.97603e-06 -0.281183  
2.79602 -7.7008e-06 -0.277721  
2.85885 -7.43829e-06 -0.274282  
2.98451 -6.94875e-06 -0.267494  
3.04734 -6.72047e-06 -0.264152  
3.11018 -6.5024e-06 -0.260851  
3.23584 -6.09476e-06 -0.254377  
3.29867 -5.9042e-06 -0.251208  
3.42434 -5.5473e-06 -0.245014  
3.48717 -5.38012e-06 -0.241991  
3.61283 -5.06644e-06 -0.236093  
3.7385 -4.778e-06 -0.230397  
3.80133 -4.64246e-06 -0.227623  
3.92699 -4.38732e-06 -0.222225  
4.05265 -4.15173e-06 -0.217021  
4.17832 -3.93384e-06 -0.212008  
4.30398 -3.73199e-06 -0.207179  
4.42965 -3.54473e-06 -0.202528  
4.55531 -3.37072e-06 -0.19805  
4.68097 -3.2088e-06 -0.193737  
4.80664 -3.05791e-06 -0.189583  
4.99513 -2.85021e-06 -0.183635  
5.1208 -2.72295e-06 -0.17985  
5.24646 -2.60381e-06 -0.176202  
5.43496 -2.4389e-06 -0.170971  
5.56062 -2.3373e-06 -0.167638  
5.74911 -2.19616e-06 -0.162854  
5.93761 -2.06716e-06 -0.158314  
6.06327 -1.98726e-06 -0.155416  
6.25177 -1.87565e-06 -0.151248  
6.44026 -1.77303e-06 -0.147283  
6.62876 -1.67847e-06 -0.143509  
6.81726 -1.59116e-06 -0.139913  
7.00575 -1.5104e-06 -0.136483  
7.25708 -1.4118e-06 -0.132151  
7.44557 -1.34398e-06 -0.129069  
7.6969 -1.2608e-06 -0.125169  
7.8854 -1.20332e-06 -0.122388  
8.13672 -1.13254e-06 -0.11886  
8.38805 -1.06776e-06 -0.115523  
8.63938 -1.00833e-06 -0.112362  
8.89071 -9.53684e-07 -0.109364  
9.14203 -9.03324e-07 -0.106517  
9.39336 -8.56818e-07 -0.103811  
9.64469 -8.13786e-07 -0.101235  
9.95885 -7.64374e-07 -0.0981857  
10.273 -7.19299e-07 -0.0953105  
10.5243 -6.8603e-07 -0.0931261  
10.8385 -6.47574e-07 -0.0905298  
11.1527 -6.12243e-07 -0.0880716  
11.5296 -5.73516e-07 -0.0852893  
11.8438 -5.43968e-07 -0.0830994  
12.2208 -5.11415e-07 -0.0806133  
12.535 -4.86459e-07 -0.0786507  
12.9119 -4.5884e-07 -0.0764164  
13.2889 -4.33499e-07 -0.0743039  
13.7288 -4.0649e-07 -0.0719805  
14.1058 -3.85293e-07 -0.0701004  
14.5456 -3.62586e-07 -0.068026  
14.9226 -3.44678e-07 -0.0663423  
15.3624 -3.25408e-07 -0.0644793  
15.865 -3.05295e-07 -0.0624732  
16.3049 -2.89182e-07 -0.0608167  
16.8075 -2.72279e-07 -0.059027  
17.3102 -2.56812e-07 -0.0573389  
17.8128 -2.42623e-07 -0.055744  
18.3155 -2.29576e-07 -0.0542348  
18.881 -2.16115e-07 -0.0526312  
19.3836 -2.05118e-07 -0.0512828  
20.0119 -1.92511e-07 -0.049691  
20.5774 -1.8213e-07 -0.0483401  
21.2058 -1.7155e-07 -0.0469222  
21.8341 -1.61865e-07 -0.0455848  
22.4624 -1.52976e-07 -0.0443212  
23.0907 -1.44798e-07 -0.0431255  
23.7819 -1.36537e-07 -0.0418822  
24.473 -1.28962e-07 -0.0407084  
25.227 -1.21396e-07 -0.0395004  
25.981 -1.14475e-07 -0.0383618  
26.735 -1.08129e-07 -0.0372868  
27.4889 -1.02296e-07 -0.0362703  
28.3057 -9.64938e-08 -0.0352296  
29.1854 -9.07799e-08 -0.0341734  
30.0022 -8.59164e-08 -0.0332478  
30.8819 -8.11029e-08 -0.0323053  
31.8243 -7.63808e-08 -0.0313528  
32.7668 -7.20591e-08 -0.0304549  
33.7093 -6.80939e-08 -0.0296068  
34.7146 -6.42144e-08 -0.0287526  
