2.4123  -22.78685694
2.4223  -22.78844559
2.4323  -22.78966229
2.4423  -22.79051832
2.4523  -22.79102470
2.4623  -22.79119210
2.4723  -22.79103100
2.4823  -22.79054979
2.4923  -22.78976190
2.5023  -22.78867526
